code,browser,b&w,apple,andr,twit,wind,gmail,name,annotations
1f3ec,images/1f3ec_browser.png,images/1f3ec_bw.png,images/1f3ec_apple.png,images/1f3ec_andr.png,images/1f3ec_twit.png,images/1f3ec_wind.png,missing,department store,building;department;place;store
1f3ed,images/1f3ed_browser.png,images/1f3ed_bw.png,images/1f3ed_apple.png,images/1f3ed_andr.png,images/1f3ed_twit.png,images/1f3ed_wind.png,missing,factory,building;factory;place
1f3ef,images/1f3ef_browser.png,images/1f3ef_bw.png,images/1f3ef_apple.png,images/1f3ef_andr.png,images/1f3ef_twit.png,images/1f3ef_wind.png,missing,japanese castle,building;castle;japanese;place
1f3f0,images/1f3f0_browser.png,images/1f3f0_bw.png,images/1f3f0_apple.png,images/1f3f0_andr.png,images/1f3f0_twit.png,images/1f3f0_wind.png,missing,european castle,building;castle;european;place
1f492,images/1f492_browser.png,images/1f492_bw.png,images/1f492_apple.png,images/1f492_andr.png,images/1f492_twit.png,images/1f492_wind.png,missing,wedding,activity;chapel;place;romance;wedding
1f5fc,images/1f5fc_browser.png,images/1f5fc_bw.png,images/1f5fc_apple.png,images/1f5fc_andr.png,images/1f5fc_twit.png,images/1f5fc_wind.png,missing,tokyo tower,place;tokyo;tower
1f5fd,images/1f5fd_browser.png,images/1f5fd_bw.png,images/1f5fd_apple.png,images/1f5fd_andr.png,images/1f5fd_twit.png,images/1f5fd_wind.png,missing,statue of liberty,liberty;place;statue
1f5fe,images/1f5fe_browser.png,images/1f5fe_bw.png,images/1f5fe_apple.png,images/1f5fe_andr.png,images/1f5fe_twit.png,images/1f5fe_wind.png,missing,silhouette of japan,japan;map;place
26f2,images/26f2_browser.png,images/26f2_bw.png,images/26f2_apple.png,images/26f2_andr.png,images/26f2_twit.png,images/26f2_wind.png,missing,fountain,fountain;object;place
26fa,images/26fa_browser.png,images/26fa_bw.png,images/26fa_apple.png,images/26fa_andr.png,images/26fa_twit.png,images/26fa_wind.png,missing,tent,camping;object;place;tent
1f301,images/1f301_browser.png,images/1f301_bw.png,images/1f301_apple.png,images/1f301_andr.png,images/1f301_twit.png,images/1f301_wind.png,images/1f301_gmail.png,foggy,fog;nature;place;weather
1f303,images/1f303_browser.png,images/1f303_bw.png,images/1f303_apple.png,images/1f303_andr.png,images/1f303_twit.png,images/1f303_wind.png,images/1f303_gmail.png,night with stars,nature;night;place;star;weather
1f304,images/1f304_browser.png,images/1f304_bw.png,images/1f304_apple.png,images/1f304_andr.png,images/1f304_twit.png,images/1f304_wind.png,missing,sunrise over mountains,morning;mountain;nature;place;sun;sunrise;time;weather
1f305,images/1f305_browser.png,images/1f305_bw.png,images/1f305_apple.png,images/1f305_andr.png,images/1f305_twit.png,images/1f305_wind.png,missing,sunrise,morning;nature;place;sun;sunrise;time;weather
1f306,images/1f306_browser.png,images/1f306_bw.png,images/1f306_apple.png,images/1f306_andr.png,images/1f306_twit.png,images/1f306_wind.png,missing,cityscape at dusk,building;city;dusk;evening;landscape;nature;place;sun;sunset;time;weather
1f307,images/1f307_browser.png,images/1f307_bw.png,images/1f307_apple.png,images/1f307_andr.png,images/1f307_twit.png,images/1f307_wind.png,missing,sunset over buildings,building;dusk;nature;place;sun;sunset;time;weather
1f309,images/1f309_browser.png,images/1f309_bw.png,images/1f309_apple.png,images/1f309_andr.png,images/1f309_twit.png,images/1f309_wind.png,missing,bridge at night,bridge;nature;night;place;weather
2668,images/2668_browser.png,images/2668_bw.png,missing,images/2668_andr.png,images/2668_twit.png,images/2668_wind.png,images/2668_gmail.png,hot springs,hot;hotsprings;place;springs;steaming
1f30c,images/1f30c_browser.png,images/1f30c_bw.png,images/1f30c_apple.png,images/1f30c_andr.png,images/1f30c_twit.png,images/1f30c_wind.png,missing,milky way,milky way;nature;place;space;weather
1f3a0,images/1f3a0_browser.png,images/1f3a0_bw.png,images/1f3a0_apple.png,images/1f3a0_andr.png,images/1f3a0_twit.png,images/1f3a0_wind.png,images/1f3a0_gmail.png,carousel horse,activity;carousel;entertainment;horse;place
1f3a1,images/1f3a1_browser.png,images/1f3a1_bw.png,images/1f3a1_apple.png,images/1f3a1_andr.png,images/1f3a1_twit.png,images/1f3a1_wind.png,missing,ferris wheel,activity;amusement park;entertainment;ferris;place;wheel
1f3a2,images/1f3a2_browser.png,images/1f3a2_bw.png,images/1f3a2_apple.png,images/1f3a2_andr.png,images/1f3a2_twit.png,images/1f3a2_wind.png,missing,roller coaster,activity;amusement park;coaster;entertainment;place;roller
1f488,images/1f488_browser.png,images/1f488_bw.png,images/1f488_apple.png,images/1f488_andr.png,images/1f488_twit.png,images/1f488_wind.png,missing,barber pole,barber;haircut;place;pole
1f3aa,images/1f3aa_browser.png,images/1f3aa_bw.png,images/1f3aa_apple.png,images/1f3aa_andr.png,images/1f3aa_twit.png,images/1f3aa_wind.png,images/1f3aa_gmail.png,circus tent,activity;circus;entertainment;place;tent
1f3ad,images/1f3ad_browser.png,images/1f3ad_bw.png,images/1f3ad_apple.png,images/1f3ad_andr.png,images/1f3ad_twit.png,images/1f3ad_wind.png,missing,performing arts,activity;art;entertainment;mask;object;performing;place;theater;theatre
1f5bc,images/1f5bc_browser.png,images/1f5bc_bw.png,missing,missing,missing,missing,missing,frame with picture,art;frame;museum;object;office;painting;picture
1f3a8,images/1f3a8_browser.png,images/1f3a8_bw.png,images/1f3a8_apple.png,images/1f3a8_andr.png,images/1f3a8_twit.png,images/1f3a8_wind.png,images/1f3a8_gmail.png,artist palette,activity;art;entertainment;museum;object;painting;palette
1f3b0,images/1f3b0_browser.png,images/1f3b0_bw.png,images/1f3b0_apple.png,images/1f3b0_andr.png,images/1f3b0_twit.png,images/1f3b0_wind.png,missing,slot machine,activity;game;object;place;slot
1f682,images/1f682_browser.png,images/1f682_bw.png,images/1f682_apple.png,images/1f682_andr.png,images/1f682_twit.png,missing,missing,steam locomotive,engine;locomotive;place;railway;steam;train;travel;vehicle
1f683,images/1f683_browser.png,images/1f683_bw.png,images/1f683_apple.png,images/1f683_andr.png,images/1f683_twit.png,images/1f683_wind.png,images/1f683_gmail.png,railway car,car;electric;place;railway;train;tram;travel;trolleybus;vehicle
1f684,images/1f684_browser.png,images/1f684_bw.png,images/1f684_apple.png,images/1f684_andr.png,images/1f684_twit.png,images/1f684_wind.png,images/1f684_gmail.png,high-speed train,place;railway;shinkansen;speed;train;travel;vehicle
1f685,images/1f685_browser.png,images/1f685_bw.png,images/1f685_apple.png,images/1f685_andr.png,images/1f685_twit.png,images/1f685_wind.png,missing,high-speed train with bullet nose,bullet;place;railway;shinkansen;speed;train;travel;vehicle
1f686,images/1f686_browser.png,images/1f686_bw.png,images/1f686_apple.png,images/1f686_andr.png,images/1f686_twit.png,missing,missing,train,place;railway;train;travel;vehicle
1f687,images/1f687_browser.png,images/1f687_bw.png,images/1f687_apple.png,images/1f687_andr.png,images/1f687_twit.png,images/1f687_wind.png,missing,metro,metro;place;subway;travel;vehicle
1f688,images/1f688_browser.png,images/1f688_bw.png,images/1f688_apple.png,images/1f688_andr.png,images/1f688_twit.png,missing,missing,light rail,place;railway;travel;vehicle
1f689,images/1f689_browser.png,images/1f689_bw.png,images/1f689_apple.png,images/1f689_andr.png,images/1f689_twit.png,images/1f689_wind.png,missing,station,place;railway;station;train;travel;vehicle
1f68a,images/1f68a_browser.png,images/1f68a_bw.png,images/1f68a_apple.png,images/1f68a_andr.png,images/1f68a_twit.png,missing,missing,tram,place;tram;travel;trolleybus;vehicle
1f69d,images/1f69d_browser.png,images/1f69d_bw.png,images/1f69d_apple.png,images/1f69d_andr.png,images/1f69d_twit.png,missing,missing,monorail,monorail;place;travel;vehicle
1f69e,images/1f69e_browser.png,images/1f69e_bw.png,images/1f69e_apple.png,images/1f69e_andr.png,images/1f69e_twit.png,missing,missing,mountain railway,car;mountain;place;railway;travel;vehicle
1f68b,images/1f68b_browser.png,images/1f68b_bw.png,images/1f68b_apple.png,images/1f68b_andr.png,images/1f68b_twit.png,missing,missing,tram car,car;place;tram;travel;trolleybus;vehicle
1f68c,images/1f68c_browser.png,images/1f68c_bw.png,images/1f68c_apple.png,images/1f68c_andr.png,images/1f68c_twit.png,images/1f68c_wind.png,images/1f68c_gmail.png,bus,bus;place;travel;vehicle
1f68d,images/1f68d_browser.png,images/1f68d_bw.png,images/1f68d_apple.png,images/1f68d_andr.png,images/1f68d_twit.png,missing,missing,oncoming bus,bus;oncoming;place;travel;vehicle
1f68e,images/1f68e_browser.png,images/1f68e_bw.png,images/1f68e_apple.png,images/1f68e_andr.png,images/1f68e_twit.png,missing,missing,trolleybus,bus;place;tram;travel;trolley;trolleybus;vehicle
1f68f,images/1f68f_browser.png,images/1f68f_bw.png,images/1f68f_apple.png,images/1f68f_andr.png,images/1f68f_twit.png,images/1f68f_wind.png,missing,bus stop,bus;busstop;place;stop;travel
1f690,images/1f690_browser.png,images/1f690_bw.png,images/1f690_apple.png,images/1f690_andr.png,images/1f690_twit.png,missing,missing,minibus,bus;minibus;place;travel;vehicle
1f691,images/1f691_browser.png,images/1f691_bw.png,images/1f691_apple.png,images/1f691_andr.png,images/1f691_twit.png,images/1f691_wind.png,missing,ambulance,ambulance;place;travel;vehicle
1f692,images/1f692_browser.png,images/1f692_bw.png,images/1f692_apple.png,images/1f692_andr.png,images/1f692_twit.png,images/1f692_wind.png,missing,fire engine,engine;fire;place;travel;truck;vehicle
1f693,images/1f693_browser.png,images/1f693_bw.png,images/1f693_apple.png,images/1f693_andr.png,images/1f693_twit.png,images/1f693_wind.png,missing,police car,car;patrol;place;police;travel;vehicle
1f694,images/1f694_browser.png,images/1f694_bw.png,images/1f694_apple.png,images/1f694_andr.png,images/1f694_twit.png,missing,missing,oncoming police car,car;oncoming;place;police;travel;vehicle
1f695,images/1f695_browser.png,images/1f695_bw.png,images/1f695_apple.png,images/1f695_andr.png,images/1f695_twit.png,images/1f695_wind.png,missing,taxi,place;taxi;travel;vehicle
1f696,images/1f696_browser.png,images/1f696_bw.png,images/1f696_apple.png,images/1f696_andr.png,images/1f696_twit.png,missing,missing,oncoming taxi,oncoming;place;taxi;travel;vehicle
1f697,images/1f697_browser.png,images/1f697_bw.png,images/1f697_apple.png,images/1f697_andr.png,images/1f697_twit.png,images/1f697_wind.png,images/1f697_gmail.png,automobile,automobile;car;place;travel;vehicle
1f698,images/1f698_browser.png,images/1f698_bw.png,images/1f698_apple.png,images/1f698_andr.png,images/1f698_twit.png,missing,missing,oncoming automobile,automobile;car;oncoming;place;travel;vehicle
1f699,images/1f699_browser.png,images/1f699_bw.png,images/1f699_apple.png,images/1f699_andr.png,images/1f699_twit.png,images/1f699_wind.png,images/1f699_gmail.png,recreational vehicle,place;recreational;rv;travel;vehicle
1f69a,images/1f69a_browser.png,images/1f69a_bw.png,images/1f69a_apple.png,images/1f69a_andr.png,images/1f69a_twit.png,images/1f69a_wind.png,missing,delivery truck,delivery;place;travel;truck;vehicle
1f69b,images/1f69b_browser.png,images/1f69b_bw.png,images/1f69b_apple.png,images/1f69b_andr.png,images/1f69b_twit.png,missing,missing,articulated lorry,lorry;place;semi;travel;truck;vehicle
1f69c,images/1f69c_browser.png,images/1f69c_bw.png,images/1f69c_apple.png,images/1f69c_andr.png,images/1f69c_twit.png,missing,missing,tractor,place;tractor;travel;vehicle
1f6b2,images/1f6b2_browser.png,images/1f6b2_bw.png,images/1f6b2_apple.png,images/1f6b2_andr.png,images/1f6b2_twit.png,images/1f6b2_wind.png,images/1f6b2_gmail.png,bicycle,bicycle;bike;place;sport;travel;vehicle
26fd,images/26fd_browser.png,images/26fd_bw.png,images/26fd_apple.png,images/26fd_andr.png,images/26fd_twit.png,images/26fd_wind.png,images/26fd_gmail.png,fuel pump,fuel;fuelpump;gas;place;pump;station;travel
1f6e3,images/1f6e3_browser.png,images/1f6e3_bw.png,missing,missing,missing,missing,missing,motorway,highway;motorway;place;road;travel
1f6e4,images/1f6e4_browser.png,images/1f6e4_bw.png,missing,missing,missing,missing,missing,railway track,place;railway;train;travel
1f6a8,images/1f6a8_browser.png,images/1f6a8_bw.png,images/1f6a8_apple.png,images/1f6a8_andr.png,images/1f6a8_twit.png,images/1f6a8_wind.png,missing,police cars revolving light,beacon;car;light;place;police;revolving;travel;vehicle
1f6a5,images/1f6a5_browser.png,images/1f6a5_bw.png,images/1f6a5_apple.png,images/1f6a5_andr.png,images/1f6a5_twit.png,images/1f6a5_wind.png,images/1f6a5_gmail.png,horizontal traffic light,light;place;signal;traffic;travel
1f6a6,images/1f6a6_browser.png,images/1f6a6_bw.png,images/1f6a6_apple.png,images/1f6a6_andr.png,images/1f6a6_twit.png,missing,missing,vertical traffic light,light;place;signal;traffic;travel
1f6a7,images/1f6a7_browser.png,images/1f6a7_bw.png,images/1f6a7_apple.png,images/1f6a7_andr.png,images/1f6a7_twit.png,images/1f6a7_wind.png,missing,construction sign,barrier;construction;place;travel
2693,images/2693_browser.png,images/2693_bw.png,images/2693_apple.png,images/2693_andr.png,images/2693_twit.png,images/2693_wind.png,missing,anchor,anchor;place;ship;tool;travel
26f5,images/26f5_browser.png,images/26f5_bw.png,images/26f5_apple.png,images/26f5_andr.png,images/26f5_twit.png,images/26f5_wind.png,images/26f5_gmail.png,sailboat,boat;place;resort;sailboat;sea;travel;vehicle;yacht
1f6a3,images/1f6a3_browser.png,images/1f6a3_bw.png,images/1f6a3_apple.png,images/1f6a3_andr.png,images/1f6a3_twit.png,missing,missing,rowboat,boat;place;rowboat;travel;vehicle
1f6a4,images/1f6a4_browser.png,images/1f6a4_bw.png,images/1f6a4_apple.png,images/1f6a4_andr.png,images/1f6a4_twit.png,images/1f6a4_wind.png,missing,speedboat,boat;place;speedboat;travel;vehicle
1f6f3,images/1f6f3_browser.png,images/1f6f3_bw.png,missing,missing,missing,missing,missing,passenger ship,passenger;place;ship;travel;vehicle
26f4,images/26f4_browser.png,images/26f4_bw.png,missing,missing,missing,missing,missing,ferry,boat;ferry;place;travel
1f6e5,images/1f6e5_browser.png,images/1f6e5_bw.png,missing,missing,missing,missing,missing,motor boat,boat;motorboat;place;travel;vehicle
1f6a2,images/1f6a2_browser.png,images/1f6a2_bw.png,images/1f6a2_apple.png,images/1f6a2_andr.png,images/1f6a2_twit.png,images/1f6a2_wind.png,images/1f6a2_gmail.png,ship,place;ship;travel;vehicle
2708,images/2708_browser.png,images/2708_bw.png,images/2708_apple.png,images/2708_andr.png,images/2708_twit.png,images/2708_wind.png,images/2708_gmail.png,airplane,airplane;place;travel;vehicle
1f6e9,images/1f6e9_browser.png,images/1f6e9_bw.png,missing,missing,missing,missing,missing,small airplane,airplane;place;travel;vehicle
1f6eb,images/1f6eb_browser.png,images/1f6eb_bw.png,missing,missing,missing,missing,missing,airplane departure,airplane;check-in;departure;departures;place;travel;vehicle
1f6ec,images/1f6ec_browser.png,images/1f6ec_bw.png,missing,missing,missing,missing,missing,airplane arriving,airplane;arrivals;arriving;landing;place;travel;vehicle
1f4ba,images/1f4ba_browser.png,images/1f4ba_bw.png,images/1f4ba_apple.png,images/1f4ba_andr.png,images/1f4ba_twit.png,images/1f4ba_wind.png,images/1f4ba_gmail.png,seat,chair;object;office;place;seat;travel
1f681,images/1f681_browser.png,images/1f681_bw.png,images/1f681_apple.png,images/1f681_andr.png,images/1f681_twit.png,missing,missing,helicopter,helicopter;place;travel;vehicle
1f69f,images/1f69f_browser.png,images/1f69f_bw.png,images/1f69f_apple.png,images/1f69f_andr.png,images/1f69f_twit.png,missing,missing,suspension railway,place;railway;suspension;travel;vehicle
1f6a0,images/1f6a0_browser.png,images/1f6a0_bw.png,images/1f6a0_apple.png,images/1f6a0_andr.png,images/1f6a0_twit.png,missing,missing,mountain cableway,cable;gondola;mountain;place;travel;vehicle
1f6a1,images/1f6a1_browser.png,images/1f6a1_bw.png,images/1f6a1_apple.png,images/1f6a1_andr.png,images/1f6a1_twit.png,missing,missing,aerial tramway,aerial;cable;car;gondola;place;ropeway;tramway;travel;vehicle
1f680,images/1f680_browser.png,images/1f680_bw.png,images/1f680_apple.png,images/1f680_andr.png,images/1f680_twit.png,images/1f680_wind.png,missing,rocket,place;rocket;space;travel;vehicle
1f6f0,images/1f6f0_browser.png,images/1f6f0_bw.png,missing,missing,missing,missing,missing,satellite,place;satellite;space;vehicle
1f6ce,images/1f6ce_browser.png,images/1f6ce_bw.png,missing,missing,missing,missing,missing,bellhop bell,bell;bellhop;hotel;object
1f6aa,images/1f6aa_browser.png,images/1f6aa_bw.png,images/1f6aa_apple.png,images/1f6aa_andr.png,images/1f6aa_twit.png,images/1f6aa_wind.png,images/1f6aa_gmail.png,door,door;object;travel
1f6cc,images/1f6cc_browser.png,images/1f6cc_bw.png,missing,missing,missing,missing,missing,sleeping accommodation,hotel;object;sleep
1f6cf,images/1f6cf_browser.png,images/1f6cf_bw.png,missing,missing,missing,missing,missing,bed,bed;hotel;object;sleep
1f6cb,images/1f6cb_browser.png,images/1f6cb_bw.png,missing,missing,missing,missing,missing,couch and lamp,couch;hotel;lamp;object
1f6bd,images/1f6bd_browser.png,images/1f6bd_bw.png,images/1f6bd_apple.png,images/1f6bd_andr.png,images/1f6bd_twit.png,images/1f6bd_wind.png,missing,toilet,object;place;toilet;travel
1f6bf,images/1f6bf_browser.png,images/1f6bf_bw.png,images/1f6bf_apple.png,images/1f6bf_andr.png,images/1f6bf_twit.png,missing,missing,shower,object;place;shower;travel;water
1f6c0,images/1f6c0_browser.png,images/1f6c0_bw.png,images/1f6c0_apple.png,images/1f6c0_andr.png,images/1f6c0_twit.png,images/1f6c0_wind.png,missing,bath,bath;bathtub;object;place;travel
